Emotions,Path
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-04-01-02-02-19.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-04-02-01-01-19.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-04-02-01-02-19.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-04-02-02-01-19.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-04-02-02-02-19.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-05-01-01-01-19.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-05-01-01-02-19.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-05-01-02-01-19.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-05-01-02-02-19.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-05-02-01-01-19.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-05-02-01-02-19.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-05-02-02-01-19.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-05-02-02-02-19.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-06-01-01-01-19.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-06-01-01-02-19.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-06-01-02-01-19.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-06-01-02-02-19.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-06-02-01-01-19.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-06-02-01-02-19.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-06-02-02-01-19.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-06-02-02-02-19.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-07-01-01-01-19.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-07-01-01-02-19.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-07-01-02-01-19.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-07-01-02-02-19.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-07-02-01-01-19.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-07-02-01-02-19.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-07-02-02-01-19.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-07-02-02-02-19.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-08-01-01-01-19.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-08-01-01-02-19.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-08-01-02-01-19.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-08-01-02-02-19.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-08-02-01-01-19.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-08-02-01-02-19.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-08-02-02-01-19.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-08-02-02-02-19.wav
Neutral,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-01-01-01-01-20.wav
Neutral,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-01-01-01-02-20.wav
Neutral,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-01-01-02-01-20.wav
Neutral,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-01-01-02-02-20.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-02-01-01-01-20.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-02-01-01-02-20.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-02-01-02-01-20.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-02-01-02-02-20.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-02-02-01-01-20.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-02-02-01-02-20.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-02-02-02-01-20.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-02-02-02-02-20.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-03-01-01-01-20.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-03-01-01-02-20.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-03-01-02-02-20.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-03-02-01-01-20.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-03-02-01-02-20.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-03-02-02-01-20.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-03-02-02-02-20.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-04-01-01-01-20.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-04-01-01-02-20.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-04-01-02-01-20.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-04-01-02-02-20.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-04-02-01-01-20.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-04-02-01-02-20.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-04-02-02-01-20.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-04-02-02-02-20.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-05-01-01-01-20.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-05-01-01-02-20.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-05-01-02-01-20.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-05-01-02-02-20.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-05-02-01-01-20.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-05-02-01-02-20.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-05-02-02-01-20.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-05-02-02-02-20.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-06-01-01-01-20.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-06-01-02-01-20.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-06-01-02-02-20.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-06-02-01-01-20.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-06-02-01-02-20.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-06-02-02-01-20.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-06-02-02-02-20.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-07-01-01-01-20.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-07-01-01-02-20.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-07-01-02-01-20.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-07-01-02-02-20.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-07-02-01-01-20.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-07-02-01-02-20.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-07-02-02-01-20.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-07-02-02-02-20.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-08-01-01-01-20.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-08-01-01-02-20.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-08-01-02-01-20.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-08-01-02-02-20.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-08-02-01-01-20.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-08-02-01-02-20.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-08-02-02-01-20.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_20/03-01-08-02-02-02-20.wav
Neutral,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-01-01-01-01-21.wav
Neutral,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-01-01-01-02-21.wav
Neutral,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-01-01-02-01-21.wav
Neutral,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-01-01-02-02-21.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-02-01-01-01-21.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-02-01-01-02-21.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-02-01-02-01-21.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-02-01-02-02-21.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-02-02-01-01-21.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-02-02-01-02-21.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-02-02-02-01-21.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-02-02-02-02-21.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-03-01-01-01-21.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-03-01-01-02-21.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-03-01-02-01-21.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-03-01-02-02-21.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-03-02-01-01-21.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-03-02-01-02-21.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-03-02-02-01-21.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-03-02-02-02-21.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-04-01-01-01-21.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-04-01-01-02-21.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-04-01-02-01-21.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-04-01-02-02-21.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-04-02-01-01-21.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-04-02-01-02-21.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-04-02-02-01-21.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-04-02-02-02-21.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-05-01-01-01-21.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-05-01-01-02-21.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-05-01-02-01-21.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-05-01-02-02-21.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-05-02-01-01-21.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-05-02-01-02-21.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-05-02-02-01-21.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-05-02-02-02-21.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-06-01-01-01-21.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-06-01-01-02-21.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-06-01-02-01-21.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-06-01-02-02-21.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-06-02-01-01-21.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-06-02-01-02-21.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-06-02-02-01-21.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-06-02-02-02-21.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-07-01-01-01-21.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-07-01-01-02-21.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-07-01-02-01-21.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-07-01-02-02-21.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-07-02-01-01-21.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-07-02-01-02-21.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-07-02-02-01-21.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-07-02-02-02-21.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-08-01-01-01-21.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-08-01-01-02-21.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-08-01-02-01-21.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-08-01-02-02-21.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-08-02-01-01-21.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-08-02-01-02-21.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-08-02-02-01-21.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_21/03-01-08-02-02-02-21.wav
Neutral,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-01-01-01-01-22.wav
Neutral,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-01-01-01-02-22.wav
Neutral,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-01-01-02-01-22.wav
Neutral,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-01-01-02-02-22.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-02-01-01-01-22.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-02-01-01-02-22.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-02-01-02-01-22.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-02-01-02-02-22.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-02-02-01-01-22.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-02-02-01-02-22.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-02-02-02-01-22.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-02-02-02-02-22.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-03-01-01-01-22.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-03-01-01-02-22.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-03-01-02-01-22.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-03-01-02-02-22.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-03-02-01-01-22.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-03-02-01-02-22.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-03-02-02-01-22.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-03-02-02-02-22.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-04-01-01-01-22.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-04-01-01-02-22.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-04-01-02-01-22.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-04-01-02-02-22.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-04-02-01-01-22.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-04-02-01-02-22.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-04-02-02-01-22.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-04-02-02-02-22.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-05-01-01-01-22.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-05-01-01-02-22.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-05-01-02-01-22.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-05-01-02-02-22.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-05-02-01-01-22.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-05-02-01-02-22.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-05-02-02-01-22.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-05-02-02-02-22.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-06-01-01-01-22.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-06-01-01-02-22.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-06-01-02-01-22.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-06-01-02-02-22.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-06-02-01-01-22.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-06-02-01-02-22.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-06-02-02-01-22.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-06-02-02-02-22.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-07-01-01-01-22.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-07-01-01-02-22.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-07-01-02-01-22.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-07-01-02-02-22.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-07-02-01-01-22.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-07-02-01-02-22.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-07-02-02-01-22.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-07-02-02-02-22.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-08-01-01-01-22.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-08-01-01-02-22.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-08-01-02-01-22.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-08-01-02-02-22.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-08-02-01-01-22.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-08-02-01-02-22.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-08-02-02-01-22.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_22/03-01-08-02-02-02-22.wav
Neutral,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_23/03-01-01-01-01-01-23.wav
Neutral,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_23/03-01-01-01-01-02-23.wav
Neutral,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_23/03-01-01-01-02-01-23.wav
Neutral,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_23/03-01-01-01-02-02-23.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_23/03-01-02-01-01-01-23.wav
